author_id,recommendation_rank,product_id,product_name,brand_name,secondary_category,tertiary_category,price_usd,avg_product_rating,num_reviews,loves_count,predicted_score,risk_adjusted_score,bnn_uncertainty,confidence_bucket,predicted_lower_95,predicted_upper_95,mf_score,content_score,content_rating_score,hybrid_score,explanation
1000235057,1,P503879,Wake Up Honey Eye Cream with Brightening Vitamin C,Farmacy,Eye Care,Eye Creams & Treatments,45.0,4.7118,569.0,28506,4.039595,3.9825401,0.1141102,low_confidence,2.2477355,5.0,3.696022481995958,0.792793,4.171172,3.838567451531387,"Recommended as a Eye Creams & Treatments product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (ceramide, peptide); brightening (vitamin c, ascorbic) Predicted score: 4.04; uncertainty: 0.114."
1000235057,2,P483679,Truth Barrier Booster Orange Ferment Vitamin C Essence,OLEHENRIKSEN,Moisturizers,Mists & Essences,48.0,4.814,602.0,24293,4.0340347,3.976336,0.11539763,low_confidence,2.2219586,5.0,3.748476051882001,0.72830296,3.9132118,3.79789678307033,"Recommended as a Mists & Essences product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (niacinamide); brightening (vitamin c, ascorbic) Predicted score: 4.03; uncertainty: 0.115."
1000235057,3,P471025,FILLING GOOD hyaluronic acid plumping serum,Farmacy,Treatments,Face Serums,48.0,4.3191,912.0,32224,4.0121784,3.9203207,0.18371536,low_confidence,1.1273167,5.0,3.4138702510248295,0.6197771,3.4791083,3.4334416996355324,Recommended as a Face Serums product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid) Predicted score: 4.01; uncertainty: 0.184.
1000235057,4,P503936,Black Tea Anti-Aging Moisturizer with Retinol-Alternative BT Matrix,fresh,Moisturizers,Moisturizers,95.0,4.8434,1386.0,6292,3.9549754,3.900782,0.10838647,medium_confidence,2.2529948,5.0,3.7415851021764572,0.83179057,4.3271623,3.91725832278237,"Recommended as a Moisturizers product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (ceramide, squalane); anti-aging (retinol, adenosine) Predicted score: 3.95; uncertainty: 0.108."
1000235057,5,P504429,Hydrating Serum,SEPHORA COLLECTION,Treatments,Face Serums,20.0,4.8445,238.0,3242,3.9249346,3.8633661,0.123136975,low_confidence,1.9913286,5.0,3.691323472597939,0.7683205,4.0732822,3.8059111748905177,"Recommended as a Face Serums product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); soothing (oat) Predicted score: 3.92; uncertainty: 0.123."
1000235057,6,P479318,10% Niacinamide Night Mask,Farmacy,Masks,Face Masks,44.0,4.6759,901.0,56372,3.8880007,3.826856,0.12228978,low_confidence,1.9676981,5.0,3.6629754765080076,0.7912542,4.165017,3.8135879957946797,"Recommended as a Face Masks product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, aloe); barrier support (niacinamide); brightening (niacinamide) Predicted score: 3.89; uncertainty: 0.122."
1000235057,7,P500857,Deep Relief Acne Treatment with Salicylic Acid,Murad,Treatments,Blemish & Acne Treatments,45.0,4.7074,516.0,15103,3.881854,3.8228123,0.11808338,low_confidence,2.027604,5.0,3.6099247536459647,0.81288195,4.251528,3.80240566342864,Recommended as a Blemish & Acne Treatments product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin); acne/oil control (salicylic acid); soothing (allantoin) Predicted score: 3.88; uncertainty: 0.118.
1000235057,8,P504433,Pro Collagen Multi-Peptide Booster,Paula's Choice,Treatments,Face Serums,58.0,4.7386,264.0,21691,3.8703132,3.8128088,0.11500894,low_confidence,2.0643406,5.0,3.7387330522655837,0.8117106,4.2468424,3.89116587572928,Recommended as a Face Serums product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin); barrier support (peptide); soothing (oat) Predicted score: 3.87; uncertainty: 0.115.
1000235057,9,P500633,Tea Elixir Niacinamide & Hyaluronic Acid Anti-Aging Serum,fresh,Treatments,Face Serums,80.0,4.7724,1872.0,21533,3.8523102,3.8011258,0.1023686,medium_confidence,2.2448275,5.0,3.6867644349763014,0.79114455,4.1645784,3.8301086596668212,"Recommended as a Face Serums product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (ceramide, niacinamide); brightening (niacinamide) Predicted score: 3.85; uncertainty: 0.102."
1000235057,10,P474068,Minty Mineral Hydration Face Mist with Aloe Vera,KORA Organics,Moisturizers,Mists & Essences,44.0,4.5027,183.0,4877,3.8550208,3.7988615,0.112318665,low_confidence,2.0912933,5.0,3.4634189354880522,0.78021103,4.120844,3.6606465164077986,"Recommended as a Mists & Essences product with lower confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, aloe); exfoliation (lactic acid); soothing (cica, oat) Predicted score: 3.86; uncertainty: 0.112."
10005786204,1,P483679,Truth Barrier Booster Orange Ferment Vitamin C Essence,OLEHENRIKSEN,Moisturizers,Mists & Essences,48.0,4.814,602.0,24293,4.812002,4.7788954,0.06621327,medium_confidence,3.7722626,5.0,4.641068644474593,0.73987234,3.9594893,4.4365949501648085,"Recommended as a Mists & Essences product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (niacinamide); brightening (vitamin c, ascorbic) Predicted score: 4.81; uncertainty: 0.066."
10005786204,2,P443700,Mini Special Cleansing Gel,Dermalogica,Mini Size,Unknown,13.0,4.5196,716.0,16436,4.7849946,4.748154,0.073680915,medium_confidence,3.6279914,5.0,4.58055072003745,0.81400734,4.256029,4.483194242734711,Recommended as a Mini Size product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin); soothing (oat) Predicted score: 4.78; uncertainty: 0.074.
10005786204,3,P503936,Black Tea Anti-Aging Moisturizer with Retinol-Alternative BT Matrix,fresh,Moisturizers,Moisturizers,95.0,4.8434,1386.0,6292,4.787329,4.747918,0.078821756,medium_confidence,3.5496001,5.0,4.63417769476905,0.8739717,4.495887,4.592690474824052,"Recommended as a Moisturizers product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (ceramide, squalane); anti-aging (retinol, adenosine) Predicted score: 4.79; uncertainty: 0.079."
10005786204,4,P501282,C5 Super Boost Vitamin C Moisturizer,Paula's Choice,Moisturizers,Moisturizers,45.0,4.6986,292.0,13256,4.777624,4.744085,0.067078516,medium_confidence,3.7242978,5.0,4.563109854669292,0.8536599,4.4146395,4.518568740156931,"Recommended as a Moisturizers product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (peptide, squalane); brightening (vitamin c, ascorbic) Predicted score: 4.78; uncertainty: 0.067."
10005786204,5,P482074,Dream Oasis Deep Hydration Serum,Summer Fridays,Treatments,Face Serums,44.0,4.7361,485.0,41405,4.748033,4.7103543,0.07535706,medium_confidence,3.5647097,5.0,4.611412224944756,0.8766396,4.5065584,4.579956130627222,"Recommended as a Face Serums product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (ceramide, peptide); brightening (niacinamide) Predicted score: 4.75; uncertainty: 0.075."
10005786204,6,P504043,Hydrabarrier Nourishing Face Oil,OLEHENRIKSEN,Moisturizers,Face Oils,58.0,4.8186,204.0,14652,4.746834,4.706832,0.080003515,medium_confidence,3.4905477,5.0,4.636499332958693,0.85752916,4.4301167,4.574584576787515,"Recommended as a Face Oils product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (squalane); barrier support (peptide, squalane); anti-aging (peptide) Predicted score: 4.75; uncertainty: 0.080."
10005786204,7,P503879,Wake Up Honey Eye Cream with Brightening Vitamin C,Farmacy,Eye Care,Eye Creams & Treatments,45.0,4.7118,569.0,28506,4.7394886,4.7067304,0.06551609,medium_confidence,3.7106967,5.0,4.58861507458855,0.82098377,4.283935,4.497211120907053,"Recommended as a Eye Creams & Treatments product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (ceramide, peptide); brightening (vitamin c, ascorbic) Predicted score: 4.74; uncertainty: 0.066."
10005786204,8,P463036,Honey Halo Ultra-Hydrating Ceramide Moisturizer,Farmacy,Moisturizers,Moisturizers,48.0,4.4484,1327.0,131912,4.7310095,4.6956606,0.07069755,medium_confidence,3.620854,5.0,4.486982808207647,0.84350955,4.374038,4.45309947926464,"Recommended as a Moisturizers product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, ceramide); barrier support (ceramide); soothing (oat) Predicted score: 4.73; uncertainty: 0.071."
10005786204,9,P482551,C.E.O. Afterglow Brightening Vitamin C Moisturizer,Sunday Riley,Moisturizers,Moisturizers,65.0,4.666,527.0,16576,4.7154284,4.6762824,0.07829234,medium_confidence,3.4860125,5.0,4.56009198120745,0.8741214,4.4964857,4.5410101237302865,"Recommended as a Moisturizers product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin); brightening (vitamin c); soothing (oat, allantoin) Predicted score: 4.72; uncertainty: 0.078."
10005786204,10,P504073,Ultralight Moisture-Boosting Botanical Oil,The Outset,Moisturizers,Face Oils,44.0,4.836,189.0,1949,4.713991,4.675109,0.07776485,medium_confidence,3.4928584,5.0,4.611607919660999,0.8312701,4.3250804,4.525649757553593,"Recommended as a Face Oils product with moderate confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (squalane) Predicted score: 4.71; uncertainty: 0.078."
10007009256,1,P443700,Mini Special Cleansing Gel,Dermalogica,Mini Size,Unknown,13.0,4.5196,716.0,16436,4.9611816,4.9497643,0.022834621,high_confidence,4.602612,5.0,5.0,0.8531381,4.4125524,4.823765754699707,Recommended as a Mini Size product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin); soothing (oat) Predicted score: 4.96; uncertainty: 0.023.
10007009256,2,P483679,Truth Barrier Booster Orange Ferment Vitamin C Essence,OLEHENRIKSEN,Moisturizers,Mists & Essences,48.0,4.814,602.0,24293,4.959322,4.9454813,0.027680896,high_confidence,4.524652,5.0,5.0,0.800097,4.200388,4.760116457939148,"Recommended as a Mists & Essences product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (niacinamide); brightening (vitamin c, ascorbic) Predicted score: 4.96; uncertainty: 0.028."
10007009256,3,P463036,Honey Halo Ultra-Hydrating Ceramide Moisturizer,Farmacy,Moisturizers,Moisturizers,48.0,4.4484,1327.0,131912,4.9566855,4.94513,0.023111787,high_confidence,4.593764,5.0,5.0,0.8529494,4.4117975,4.8235392570495605,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, ceramide); barrier support (ceramide); soothing (oat) Predicted score: 4.96; uncertainty: 0.023."
10007009256,4,P501282,C5 Super Boost Vitamin C Moisturizer,Paula's Choice,Moisturizers,Moisturizers,45.0,4.6986,292.0,13256,4.9545903,4.94056,0.02806133,high_confidence,4.5139465,5.0,5.0,0.8533678,4.413471,4.824041366577148,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (peptide, squalane); brightening (vitamin c, ascorbic) Predicted score: 4.95; uncertainty: 0.028."
10007009256,5,P504043,Hydrabarrier Nourishing Face Oil,OLEHENRIKSEN,Moisturizers,Face Oils,58.0,4.8186,204.0,14652,4.952284,4.939653,0.02526207,high_confidence,4.5555964,5.0,5.0,0.88605666,4.5442266,4.86326801776886,"Recommended as a Face Oils product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (squalane); barrier support (peptide, squalane); anti-aging (peptide) Predicted score: 4.95; uncertainty: 0.025."
10007009256,6,P503879,Wake Up Honey Eye Cream with Brightening Vitamin C,Farmacy,Eye Care,Eye Creams & Treatments,45.0,4.7118,569.0,28506,4.9509416,4.9392953,0.023292193,high_confidence,4.585187,5.0,5.0,0.8473997,4.389599,4.816879749298096,"Recommended as a Eye Creams & Treatments product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (ceramide, peptide); brightening (vitamin c, ascorbic) Predicted score: 4.95; uncertainty: 0.023."
10007009256,7,P479125,Mini Cloud Dew Oil-Free Gel Cream,Summer Fridays,Moisturizers,Moisturizers,17.0,4.4613,646.0,12092,4.944291,4.9322433,0.024095342,high_confidence,4.5659246,5.0,5.0,0.8965528,4.586211,4.875863432884216,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, ceramide); barrier support (ceramide, peptide); brightening (ascorbic) Predicted score: 4.94; uncertainty: 0.024."
10007009256,8,P502326,Dynamic Skin Recovery SPF50 Moisturizer,Dermalogica,Sunscreen,Face Sunscreen,79.0,4.8189,265.0,5274,4.943953,4.9309354,0.02603573,high_confidence,4.535117,5.0,5.0,0.8570889,4.4283557,4.828506708145142,"Recommended as a Face Sunscreen product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (peptide, squalane); brightening (vitamin c) Predicted score: 4.94; uncertainty: 0.026."
10007009256,9,P466153,Cloud Dew Gel Cream Moisturizer,Summer Fridays,Moisturizers,Moisturizers,45.0,4.4613,646.0,51838,4.943268,4.9300323,0.026470993,high_confidence,4.527597,5.0,5.0,0.8858398,4.5433593,4.8630077838897705,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (ceramide, peptide); brightening (ascorbic) Predicted score: 4.94; uncertainty: 0.026."
10007009256,10,P423142,Active Moist Moisturizer,Dermalogica,Moisturizers,Moisturizers,74.0,4.6028,428.0,14546,4.944132,4.929905,0.028454257,high_confidence,4.497318,5.0,5.0,0.9026154,4.6104617,4.883138537406921,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); soothing (allantoin) Predicted score: 4.94; uncertainty: 0.028."
1001087549,1,P503879,Wake Up Honey Eye Cream with Brightening Vitamin C,Farmacy,Eye Care,Eye Creams & Treatments,45.0,4.7118,569.0,28506,4.967171,4.9565625,0.02121697,high_confidence,4.6340036,5.0,5.0,0.8778286,4.5113144,4.853394389152527,"Recommended as a Eye Creams & Treatments product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (ceramide, peptide); brightening (vitamin c, ascorbic) Predicted score: 4.97; uncertainty: 0.021."
1001087549,2,P501282,C5 Super Boost Vitamin C Moisturizer,Paula's Choice,Moisturizers,Moisturizers,45.0,4.6986,292.0,13256,4.960947,4.950535,0.020824693,high_confidence,4.6339393,5.0,5.0,0.87910056,4.5164022,4.854920744895935,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (peptide, squalane); brightening (vitamin c, ascorbic) Predicted score: 4.96; uncertainty: 0.021."
1001087549,3,P463036,Honey Halo Ultra-Hydrating Ceramide Moisturizer,Farmacy,Moisturizers,Moisturizers,48.0,4.4484,1327.0,131912,4.958762,4.949444,0.018636312,high_confidence,4.666118,5.0,5.0,0.8673776,4.46951,4.8408530950546265,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, ceramide); barrier support (ceramide); soothing (oat) Predicted score: 4.96; uncertainty: 0.019."
1001087549,4,P483679,Truth Barrier Booster Orange Ferment Vitamin C Essence,OLEHENRIKSEN,Moisturizers,Mists & Essences,48.0,4.814,602.0,24293,4.9600286,4.94657,0.026917402,high_confidence,4.537348,5.0,5.0,0.78685784,4.1474314,4.744229435920715,"Recommended as a Mists & Essences product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (hyaluronic acid, glycerin); barrier support (niacinamide); brightening (vitamin c, ascorbic) Predicted score: 4.96; uncertainty: 0.027."
1001087549,5,P470536,Clarifique Exfoliating & Hydrating Face Essence with Glycolic Acid,Lancôme,Moisturizers,Mists & Essences,95.0,4.643,846.0,10202,4.95431,4.9437914,0.021036856,high_confidence,4.6239705,5.0,5.0,0.9027928,4.6111712,4.883351445198059,"Recommended as a Mists & Essences product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for brightening (vitamin c); acne/oil control (salicylic acid); exfoliation (glycolic acid, aha) Predicted score: 4.95; uncertainty: 0.021."
1001087549,6,P377570,Argan Infinity Cream Intensive Creamy Oil,Josie Maran,Moisturizers,Face Oils,28.0,4.5163,1197.0,33244,4.9552207,4.9418273,0.026786631,high_confidence,4.534593,5.0,4.977517291049822,0.56276447,3.2510579,4.459579522310163,Recommended as a Face Oils product with high confidence because its content profile is similar to products this user has liked Predicted score: 4.96; uncertainty: 0.027.
1001087549,7,P504043,Hydrabarrier Nourishing Face Oil,OLEHENRIKSEN,Moisturizers,Face Oils,58.0,4.8186,204.0,14652,4.954803,4.9415574,0.02649102,high_confidence,4.5388174,5.0,5.0,0.87680835,4.5072336,4.85217010974884,"Recommended as a Face Oils product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (squalane); barrier support (peptide, squalane); anti-aging (peptide) Predicted score: 4.95; uncertainty: 0.026."
1001087549,8,P502326,Dynamic Skin Recovery SPF50 Moisturizer,Dermalogica,Sunscreen,Face Sunscreen,79.0,4.8189,265.0,5274,4.9546785,4.9404197,0.028518036,high_confidence,4.506863,5.0,5.0,0.87991583,4.5196633,4.855899095535278,"Recommended as a Face Sunscreen product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (peptide, squalane); brightening (vitamin c) Predicted score: 4.95; uncertainty: 0.029."
1001087549,9,P480628,10% Niacinamide Booster,Paula's Choice,Treatments,Face Serums,49.0,4.7526,194.0,9601,4.952488,4.939699,0.025577212,high_confidence,4.550852,5.0,5.0,0.8316046,4.3264184,4.797925591468811,"Recommended as a Face Serums product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, panthenol); barrier support (niacinamide); brightening (vitamin c, niacinamide) Predicted score: 4.95; uncertainty: 0.026."
1001087549,10,P503936,Black Tea Anti-Aging Moisturizer with Retinol-Alternative BT Matrix,fresh,Moisturizers,Moisturizers,95.0,4.8434,1386.0,6292,4.951027,4.938952,0.024149518,high_confidence,4.57181,5.0,5.0,0.8686114,4.4744453,4.842333674430847,"Recommended as a Moisturizers product with high confidence because its content profile is similar to products this user has liked and it shows ingredient/content signals for hydration (glycerin, squalane); barrier support (ceramide, squalane); anti-aging (retinol, adenosine) Predicted score: 4.95; uncertainty: 0.024."
