author_id,product_id,rating
1004697789,P482535,5.0
1004697789,P480447,5.0
1004697789,P502326,5.0
1004697789,P470529,5.0
1004697789,P503991,5.0
1004697789,P443700,5.0
1004697789,P470217,5.0
1004697789,P467762,5.0
1004697789,P504044,5.0
1004697789,P482320,4.0
1004697789,P469519,5.0
1004697789,P504199,5.0
1004697789,P442839,5.0
1004697789,P483457,5.0
1004697789,P456218,4.0
1004697789,P502046,5.0
10048923098,P42204,4.0
10048923098,P441101,1.0
10048923098,P420652,5.0
10048923098,P415747,5.0
10048923098,P481367,4.5
10048923098,P421275,5.0
10048923098,P427419,4.0
10048923098,P453225,5.0
10048923098,P456392,5.0
10048923098,P421243,4.0
10048923098,P42205,5.0
10051033332,P479841,4.0
10051033332,P456392,5.0
10051033332,P500472,5.0
10051033332,P474832,5.0
10051033332,P474329,4.0
10051033332,P479327,5.0
10052784676,P479841,5.0
10052784676,P438620,5.0
10052784676,P504849,5.0
10052784676,P500101,5.0
10052784676,P482006,5.0
10052784676,P423688,5.0
10052784676,P473725,5.0
10052784676,P505031,5.0
10052784676,P442838,5.0
10052784676,P481831,5.0
10052784676,P455236,5.0
10052784676,P474329,5.0
10052784676,P482676,5.0
10052784676,P505020,4.0
10052784676,P445832,5.0
1005498079,P42204,5.0
1005498079,P251529,5.0
1005498079,P469502,5.0
1005498079,P296413,1.0
1005498079,P294018,5.0
1005498079,P39274,5.0
10056937665,P426707,5.0
10056937665,P391802,1.0
10056937665,P309308,5.0
10056937665,P476731,5.0
10056937665,P416560,1.0
10056937665,P427421,4.0
10056937665,P393718,5.0
10056937665,P427413,5.0
10057967828,P442837,3.0
10057967828,P455612,5.0
10057967828,P432241,2.0
10057967828,P429515,5.0
10057967828,P503692,5.0
10057967828,P440307,5.0
10057967828,P455237,5.0
10057967828,P457005,2.0
10057967828,P436094,4.0
10057967828,P442841,2.0
10059345357,P420699,4.0
10059345357,P433443,5.0
10059345357,P441101,5.0
10059345357,P269122,5.0
10059345357,P403315,5.0
10059345357,P410400,2.0
10059345357,P3617,1.0
10059345357,P442589,5.0
10059345357,P454794,5.0
10059345357,P399623,4.0
10059345357,P467615,4.0
10059345357,P460747,5.0
10059345357,P447603,4.0
10059345357,P479125,5.0
10059345357,P450583,5.0
10059345357,P415701,3.0
10059345357,P420652,5.0
10059345357,P437981,5.0
10059345357,P448530,5.0
10059345357,P413326,5.0
1006031202,P443563,3.0
1006031202,P439927,5.0
1006031202,P420652,5.0
1006031202,P423688,5.0
1006031202,P257537,1.0
1006031202,P456392,5.0
1006031202,P384537,5.0
1006031202,P416552,5.0
1006031202,P432045,5.0
1006031202,P443352,5.0
1006031202,P306941,5.0
1006031202,P415773,5.0
10061927003,P441644,5.0
10061927003,P375853,4.0
10061927003,P443842,4.0
10061927003,P422536,4.0
10061927003,P411387,5.0
10061927003,P426707,5.0
10061927643,P439058,5.0
10061927643,P473160,4.0
10061927643,P411401,1.0
10061927643,P454120,2.0
10061927643,P500993,1.0
10061927643,P415777,5.0
10061927643,P429515,5.0
10061927643,P458209,5.0
10061927643,P466123,5.0
10061927643,P415771,4.0
10061927643,P427421,5.0
1006852523,P456417,4.0
1006852523,P174502,5.0
1006852523,P7880,5.0
1006852523,P382204,2.0
1006852523,P309308,4.0
1006852523,P453816,5.0
10070174161,P427415,4.0
10070174161,P443843,5.0
10070174161,P424948,5.0
10070174161,P421277,1.0
10070174161,P479354,4.0
10070174161,P427406,4.0
10070174161,P443840,4.0
10070174161,P453253,5.0
10070174161,P455366,3.0
10070174161,P427405,4.0
10070174161,P427419,4.0
10071170379,P503809,5.0
10071170379,P503690,5.0
10071170379,P501760,5.0
10071170379,P501781,4.0
10071170379,P466153,5.0
10071170379,P505009,4.0
10071170379,P479125,5.0
10071170379,P501254,5.0
10071170379,P503651,5.0
10071170379,P503721,5.0
10071170379,P472021,5.0
10071170379,P501178,5.0
1007157531,P173726,5.0
1007157531,P374115,2.0
1007157531,P174502,4.0
1007157531,P278317,3.0
1007157531,P268700,5.0
1007157531,P429250,5.0
1007157531,P122900,5.0
1007157531,P12336,5.0
1007157531,P480162,4.0
1007157531,P139000,5.0
1007157531,P472454,5.0
1007157531,P42204,5.0
1007157531,P481084,5.0
1007157531,P411540,4.0
1007157531,P384780,1.0
1007157531,P461439,5.0
1007157531,P196542,5.0
1007157531,P394639,2.0
1007157531,P94812,5.0
1007157531,P217932,5.0
1007157531,P248407,4.0
1007157531,P309308,5.0
1007157531,P479839,5.0
10072835560,P484067,5.0
10072835560,P482676,5.0
10072835560,P476414,5.0
10072835560,P503827,5.0
10072835560,P471046,5.0
10072835560,P443370,5.0
10072835560,P471101,4.0
10072835560,P479860,5.0
10072835560,P500993,5.0
10072835560,P479841,5.0
10072835560,P458219,5.0
10072835560,P270594,5.0
10072835560,P501157,5.0
10072835560,P480192,5.0
10072835560,P483643,5.0
10072835560,P434336,5.0
10072835560,P481739,4.0
10072835560,P500288,5.0
10072835560,P400259,5.0
10072835560,P477492,5.0
10072835560,P418624,5.0
10072835560,P500618,5.0
10072835560,P483679,5.0
10072835560,P479348,4.0
10072835560,P500687,5.0
10072835560,P443700,5.0
10072835560,P479327,5.0
10072835560,P474809,5.0
10072835560,P505378,4.0
10072835560,P477157,5.0
10072835560,P442840,5.0
10072835560,P500777,5.0
10072835560,P470529,5.0
10072835560,P480447,4.0
10072835560,P500472,5.0
10076882253,P477202,4.0
10076882253,P433520,4.0
10076882253,P482535,4.0
10076882253,P454799,3.0
10076882253,P440650,4.0
10076882253,P469482,4.0
10076895231,P450917,5.0
10076895231,P417114,5.0
10076895231,P474060,5.0
10076895231,P421998,5.0
10076895231,P417115,4.0
10076895231,P445951,5.0
10086164821,P400259,5.0
10086164821,P502761,5.0
10086164821,P468408,5.0
10086164821,P418346,5.0
10086164821,P482269,4.0
10086164821,P504076,5.0
10086164821,P443563,5.0
10086164821,P446421,4.0
10086164821,P503891,5.0
10086164821,P503690,5.0
10086164821,P504277,5.0
10086164821,P504639,5.0
10086164821,P470529,3.0
10086164821,P481831,5.0
10086164821,P503250,5.0
10086164821,P504040,5.0
10086164821,P468409,5.0
10086982136,P408241,5.0
10086982136,P395615,5.0
10086982136,P474938,5.0
10086982136,P447592,5.0
10086982136,P472454,5.0
10086982136,P442741,5.0
10086982136,P472453,4.0
10092030345,P500633,5.0
10092030345,P476414,5.0
10092030345,P479692,5.0
10092030345,P473133,5.0
10092030345,P481697,5.0
10092030345,P399755,5.0
10092030345,P423688,5.0
10092030345,P440650,5.0
10092030345,P411365,5.0
10092030345,P483692,5.0
10092030345,P421249,5.0
10092030345,P483679,5.0
10092030345,P483708,5.0
10092030345,P481732,5.0
10092030345,P502046,5.0
10092030345,P482260,5.0
10092030345,P445832,5.0
10092030345,P471101,5.0
10092030345,P479348,5.0
10092030345,P481989,5.0
10092030345,P443352,5.0
10092410929,P503683,4.0
10092410929,P502986,5.0
10092410929,P482061,3.0
10092410929,P438619,4.0
10092410929,P479327,5.0
10092410929,P504045,5.0
10092410929,P469514,1.0
10092410929,P483453,4.0
10092410929,P474822,5.0
10092410929,P480461,4.0
10092410929,P501781,3.0
10092410929,P474075,4.0
1009496289,P218700,4.0
1009496289,P164932,5.0
1009496289,P139000,4.0
1009496289,P470255,4.0
1009496289,P214002,3.0
1009496289,P266126,5.0
1009496289,P4039,2.0
1009496289,P203616,3.0
1009496289,P248404,4.0
1009618054,P479841,4.0
1009618054,P501169,5.0
1009618054,P442837,5.0
1009618054,P455237,4.0
1009618054,P461949,2.0
1009618054,P442839,5.0
1009618054,P481739,5.0
1009618054,P483643,4.0
1009618054,P454313,4.0
1009618054,P501760,5.0
1009618054,P500633,3.0
1009618054,P482006,2.0
1009618054,P505346,4.0
1009618054,P482540,4.0
1009618054,P466123,3.0
1009618054,P474832,5.0
1009618054,P481710,3.0
1009618054,P482061,2.0
1009618054,P463036,5.0
10102016482,P461933,5.0
10102016482,P423688,5.0
10102016482,P501288,5.0
10102016482,P500633,5.0
10102016482,P473160,5.0
10102016482,P415771,5.0
10102016482,P461159,5.0
10102016482,P94421,5.0
10102016482,P433887,5.0
10102016482,P467110,5.0
10102016482,P455926,5.0
10102016482,P461160,5.0
10102016482,P475921,5.0
10102016482,P443352,5.0
10104346288,P503927,5.0
10104346288,P503891,5.0
10104346288,P500696,5.0
10104346288,P423688,5.0
10104346288,P483697,5.0
10104346288,P504043,5.0
10104346288,P443352,5.0
10104346288,P500777,5.0
10104346288,P479339,4.0
10104346288,P500633,5.0
10104346288,P502326,5.0
10104346288,P479125,5.0
1011529677,P457522,5.0
1011529677,P411403,5.0
1011529677,P476459,5.0
1011529677,P473820,5.0
1011529677,P476447,5.0
1011529677,P466155,5.0
1011529677,P475589,5.0
1011562671,P423143,3.0
1011562671,P392245,5.0
1011562671,P7880,4.0
1011562671,P411539,2.0
1011562671,P405599,3.0
1011562671,P420224,5.0
10123555555,P424948,5.0
10123555555,P471025,5.0
10123555555,P466661,5.0
10123555555,P469482,4.0
10123555555,P474117,4.0
10123555555,P474113,4.0
10123555555,P454102,5.0
10123555555,P472057,5.0
10123555555,P469439,5.0
10123555555,P442761,4.0
10123555555,P476679,5.0
10123555555,P503936,5.0
10123555555,P455613,5.0
10123555555,P504045,5.0
10123555555,P460514,5.0
10123555555,P474832,5.0
10123555555,P448719,5.0
10123555555,P458917,5.0
10123555555,P423136,5.0
10123555555,P454799,5.0
10123555555,P470529,5.0
10123555555,P442837,5.0
10123555555,P483699,5.0
10123555555,P432049,5.0
10123555555,P479313,5.0
10123555555,P469507,5.0
10123555555,P501321,5.0
10123555555,P504433,5.0
10123555555,P474068,4.0
10123555555,P476680,5.0
10123555555,P474121,4.0
10123555555,P504277,5.0
10123555555,P453929,5.0
10123555555,P483700,5.0
10123555555,P462339,4.0
10123555555,P472052,4.0
10123555555,P479645,5.0
10123555555,P460701,4.0
10123555555,P476414,5.0
10123555555,P501254,5.0
10123555555,P479327,5.0
10123555555,P467976,4.0
10123555555,P503879,5.0
10123555555,P479692,5.0
10123555555,P482535,5.0
10123555555,P503726,5.0
10123555555,P469537,4.0
10123555555,P465741,5.0
10123555555,P418346,4.0
10123555555,P477202,5.0
10123555555,P456392,5.0
10123555555,P421277,5.0
10123555555,P457510,4.0
10123555555,P503814,5.0
10123555555,P500777,5.0
10123555555,P456194,4.0
10123555555,P479860,5.0
10123555555,P500472,5.0
10123555555,P453928,5.0
10123555555,P477157,5.0
1012371232,P399755,5.0
1012371232,P443700,5.0
1012371232,P402992,5.0
1012371232,P442589,5.0
1012371232,P433520,4.0
1012371232,P460855,5.0
1012371232,P385320,5.0
1012371232,P39274,4.0
1012371232,P467652,4.0
1012371232,P394397,5.0
1012371232,P458755,5.0
1012371232,P469196,3.0
1012371232,P459130,1.0
1012371232,P447783,3.0
1012371232,P9940,3.0
1012371232,P449599,4.0
1012371232,P417118,5.0
1012371232,P433519,2.0
1012371232,P442752,5.0
1012371232,P477961,4.0
1012371232,P449541,4.0
1012371232,P409800,5.0
10126358875,P430813,5.0
10126358875,P417867,3.0
10126358875,P454794,5.0
10126358875,P427406,3.0
10126358875,P418218,5.0
10126358875,P427417,5.0
10126988279,P447778,3.0
10126988279,P447592,3.0
10126988279,P472468,4.0
10126988279,P458209,5.0
10126988279,P471226,4.0
10126988279,P455676,4.0
10126988279,P462336,4.0
10127380049,P504044,5.0
10127380049,P461949,5.0
10127380049,P456566,5.0
10127380049,P502326,5.0
10127380049,P417241,5.0
10127380049,P474832,5.0
10127380049,P482008,5.0
10127380049,P468850,5.0
10127380049,P443350,5.0
10127380049,P482675,5.0
10127380049,P467602,3.0
10127380049,P423136,5.0
10127380049,P479318,5.0
10127380049,P456194,5.0
10127380049,P443700,5.0
10127380049,P500633,5.0
10127380049,P455926,5.0
10127380049,P478020,5.0
10127380049,P434336,5.0
10127380049,P454799,5.0
10127380049,P386754,5.0
10127380049,P443352,5.0
10127380049,P470529,5.0
10127380049,P423148,5.0
10127380049,P483679,5.0
10127380049,P418624,5.0
10127380049,P500472,4.0
10127380049,P469537,5.0
10127380049,P501236,5.0
10127380049,P479327,4.0
10127380049,P505346,5.0
10127380049,P479313,5.0
10127380049,P474107,5.0
10127380049,P476414,5.0
10127380049,P481145,5.0
10127380049,P474838,5.0
10127380049,P481739,5.0
10127380049,P479841,5.0
10127380049,P504073,5.0
10127380049,P484067,5.0
10127380049,P471101,5.0
10127380049,P479348,5.0
10127380049,P475543,5.0
10127380049,P501169,5.0
10127380049,P479339,5.0
10127380049,P466661,5.0
10127380049,P505133,5.0
10127380049,P479632,5.0
10127380049,P480461,5.0
10127380049,P503936,5.0
10127380049,P469538,5.0
10127380049,P458209,5.0
10127380049,P309308,5.0
10127380049,P476729,5.0
10127380049,P449177,5.0
10127380049,P377570,5.0
10127380049,P453930,5.0
10127380049,P501288,5.0
10127380049,P503651,5.0
10127380049,P483076,5.0
10127380049,P501282,5.0
10127380049,P500993,5.0
10127380049,P447504,5.0
10127380049,P479645,5.0
10127380049,P482551,5.0
10127380049,P442839,5.0
10127380049,P504043,5.0
10127380049,P476679,5.0
10128126819,P470529,5.0
10128126819,P423150,5.0
10128126819,P442838,5.0
10128126819,P476414,5.0
10128126819,P442840,5.0
10128126819,P471033,5.0
10128126819,P468684,3.0
10128126819,P481366,5.0
10128126819,P423688,5.0
10128126819,P428819,3.0
10128126819,P481831,5.0
10128126819,P442836,5.0
10128126819,P479860,5.0
10128126819,P482325,5.0
10128126819,P479327,4.0
10128126819,P500472,4.0
10128126819,P479841,5.0
10128126819,P443352,5.0
10128126819,P466123,5.0
10128126819,P471043,5.0
10128126819,P479348,5.0
10128126819,P443351,5.0
1012837364,P468351,5.0
1012837364,P422007,5.0
1012837364,P481989,2.0
1012837364,P431180,4.0
1012837364,P427417,4.0
1012837364,P460723,3.0
10131134696,P460624,5.0
10131134696,P476876,5.0
10131134696,P423148,5.0
10131134696,P411365,5.0
10131134696,P501254,5.0
10131134696,P443350,5.0
10131134696,P476414,5.0
10131134696,P480613,5.0
10131134696,P440650,5.0
10131134696,P461935,5.0
1013209626,P429954,1.0
1013209626,P448715,4.0
1013209626,P417238,5.0
1013209626,P411387,5.0
1013209626,P474938,5.0
1013209626,P421998,5.0
1013209626,P445951,5.0
1013209626,P454102,1.0
1013209626,P420652,5.0
1013209626,P441644,5.0
10136247242,P472454,4.0
10136247242,P394826,4.0
10136247242,P386762,5.0
10136247242,P432045,5.0
10136247242,P440307,5.0
10136247242,P394397,4.0
10136247242,P394639,4.0
10136247242,P461555,5.0
10136247242,P443846,5.0
10136247242,P462347,4.0
10136247242,P450917,5.0
10136247242,P94421,4.0
10136247242,P460515,4.0
10136247242,P405096,4.0
10136247242,P427421,4.0
10136247242,P439926,4.0
10136247242,P454102,5.0
10136247242,P403817,3.0
1014232120,P426183,5.0
1014232120,P404793,4.0
1014232120,P470509,4.0
1014232120,P448203,5.0
1014232120,P470506,5.0
1014232120,P433520,4.0
1014232120,P468411,4.0
10145525429,P422510,5.0
10145525429,P421996,5.0
10145525429,P500109,5.0
10145525429,P474843,5.0
10145525429,P500098,4.0
10145525429,P467945,4.0
10145525429,P500094,5.0
10145760967,P470217,4.0
10145760967,P443837,5.0
10145760967,P476731,5.0
10145760967,P450632,5.0
10145760967,P450271,5.0
10145760967,P469502,5.0
1014628233,P453224,3.0
1014628233,P454794,2.0
1014628233,P418218,2.0
1014628233,P414737,3.0
1014628233,P482320,3.0
1014628233,P431848,3.0
1014628233,P454388,3.0
1014628233,P456410,3.0
1014628233,P420652,2.0
1014628233,P454387,3.0
1014919782,P468684,5.0
1014919782,P455926,5.0
1014919782,P442838,5.0
1014919782,P477157,5.0
1014919782,P460779,4.0
1014919782,P474111,5.0
1014919782,P455927,5.0
1014919782,P471043,5.0
10153605116,P505023,5.0
10153605116,P503936,5.0
10153605116,P481348,5.0
10153605116,P428819,5.0
10153605116,P476729,5.0
10153605116,P505346,5.0
10153605116,P446930,5.0
10153605116,P482540,5.0
10153605116,P469538,5.0
10153605116,P480628,5.0
10153605116,P501169,5.0
10153605116,P466123,5.0
1015458860,P440305,3.0
1015458860,P4010,5.0
1015458860,P471788,5.0
1015458860,P460516,4.0
1015458860,P453818,5.0
1015458860,P393718,4.0
1015458860,P427420,5.0
1015458860,P472343,2.0
1015458860,P409800,4.0
1015458860,P446938,5.0
1015458860,P421243,3.0
1015458860,P431180,5.0
1015458860,P454313,5.0
1015458860,P420158,3.0
1015822857,P297517,1.0
1015822857,P232906,2.0
1015822857,P12573,5.0
1015822857,P9940,5.0
1015822857,P278317,1.0
1015822857,P375534,5.0
1015822857,P248404,5.0
1015822857,P297531,5.0
1015982291,P481732,4.0
1015982291,P474075,2.0
1015982291,P454378,3.0
1015982291,P378219,5.0
1015982291,P416563,3.0
1015982291,P503651,5.0
1015982291,P384539,4.0
1015982291,P454396,5.0
1015982291,P399932,4.0
1015982291,P440312,4.0
1015982291,P462347,5.0
1015982291,P397890,2.0
10160321583,P448185,5.0
10160321583,P464239,5.0
10160321583,P411540,5.0
10160321583,P411539,5.0
10160321583,P504986,5.0
10160321583,P448184,5.0
10160321583,P460779,5.0
10160321583,P464243,5.0
10160321583,P423259,5.0
10160321583,P455366,5.0
10164839180,P448184,4.0
10164839180,P453224,5.0
10164839180,P411540,5.0
10164839180,P411539,5.0
10164839180,P503191,5.0
10164839180,P433887,5.0
10164839180,P448202,5.0
10164839180,P471546,5.0
10164839180,P423259,5.0
10164839180,P448185,4.0
1016774052,P453824,5.0
1016774052,P503913,5.0
1016774052,P400259,5.0
1016774052,P417241,4.0
1016774052,P418346,5.0
1016774052,P411403,5.0
1016774052,P471046,5.0
1016774052,P500777,5.0
1016774052,P415619,4.0
1016774052,P504023,5.0
