author_id,user_rating_count,mean_user_rating,rated_product_ids,liked_product_ids
1019312430,11,4.909090909090909,P443352|P466114|P467038|P467750|P480284|P481817|P482061|P500756|P503657|P503668|P505139,P443352|P466114|P467038|P467750|P480284|P481817|P482061|P500756|P503657|P503668|P505139
10196675136,6,5.0,P453822|P456208|P459301|P469538|P476729|P505346,P453822|P456208|P459301|P469538|P476729|P505346
10198780017,15,4.333333333333333,P427419|P427536|P442563|P442840|P443840|P453224|P453225|P454380|P455364|P466155|P470255|P478030|P479904|P503191|P504615,P427536|P442563|P442840|P453224|P453225|P454380|P455364|P466155|P470255|P478030|P479904|P503191|P504615
10200082611,6,4.333333333333333,P458755|P461159|P461160|P467615|P470221|P476843,P458755|P461159|P461160|P467615|P470221|P476843
10200083451,6,4.5,P469520|P475951|P479327|P500472|P503651|P505711,P469520|P475951|P479327|P500472|P503651
10200093428,9,4.111111111111111,P309306|P309308|P393718|P394639|P409800|P411540|P416563|P427417|P471546,P309306|P309308|P393718|P394639|P409800|P416563
1020124629,9,5.0,P404793|P428095|P442871|P462891|P464239|P464241|P464243|P473828|P478029,P404793|P428095|P442871|P462891|P464239|P464241|P464243|P473828|P478029
10202005476,18,3.4444444444444446,P422510|P423688|P427638|P443352|P443830|P443833|P454838|P455369|P456392|P456410|P466123|P470041|P478030|P479330|P479839|P480447|P481084|P482320,P422510|P423688|P443352|P443833|P454838|P456392|P466123|P479330|P479839|P481084
1020320975,8,4.6875,P232915|P254720|P268700|P278317|P282935|P309306|P393076|P94812,P232915|P254720|P268700|P278317|P282935|P309306|P393076|P94812
1020414717,6,4.5,P394624|P394639|P409631|P426340|P432829|P463371,P394624|P394639|P409631|P432829|P463371
10205400851,22,4.909090909090909,P232915|P270594|P411365|P423688|P424948|P433975|P440650|P443352|P462666|P466673|P469519|P479339|P480461|P481989|P483136|P500633|P501254|P501760|P503651|P503936|P503992|P504309,P232915|P270594|P411365|P423688|P424948|P433975|P440650|P443352|P462666|P466673|P469519|P479339|P480461|P481989|P483136|P500633|P501254|P501760|P503651|P503936|P503992|P504309
10205474896,23,4.739130434782608,P411365|P422430|P440650|P442741|P442742|P442743|P442840|P453928|P453929|P456392|P456395|P466123|P476414|P479645|P480603|P482325|P483457|P483658|P500744|P500756|P500993|P501017|P54509,P411365|P422430|P440650|P442741|P442742|P442743|P442840|P453928|P453929|P456392|P456395|P466123|P476414|P479645|P480603|P483457|P483658|P500744|P500756|P500993|P501017|P54509
10213715199,44,4.045454545454546,P278317|P309308|P421277|P424948|P434548|P442840|P443351|P453929|P453930|P466123|P467762|P468684|P468850|P469831|P470058|P471003|P471033|P471101|P471237|P472025|P474068|P474075|P474809|P474824|P475172|P479318|P479327|P479348|P479860|P481732|P482061|P482739|P482742|P483696|P483697|P500039|P500472|P500633|P501254|P503651|P503726|P503936|P504044|P505158,P278317|P309308|P421277|P424948|P434548|P442840|P443351|P453929|P453930|P466123|P467762|P468684|P469831|P470058|P471003|P471033|P471101|P471237|P472025|P474075|P474809|P474824|P475172|P479318|P479327|P479348|P479860|P481732|P482061|P482739|P482742|P483696|P483697|P500039|P500472|P501254|P503726|P503936|P504044|P505158
10219236639,8,4.875,P448200|P448201|P448202|P448203|P467630|P470506|P472472|P501243,P448200|P448201|P448202|P448203|P467630|P470506|P472472|P501243
10222237977,8,3.75,P375850|P375853|P415771|P426183|P433887|P453253|P456126|P476554,P375850|P375853|P415771|P426183|P456126
1022531861,12,3.9166666666666665,P394624|P400207|P416563|P433887|P453224|P456417|P463036|P471033|P474832|P479904|P484033|P500633,P400207|P416563|P456417|P471033|P474832|P479904|P484033|P500633
10230229648,33,4.363636363636363,P386754|P409800|P411365|P440650|P443351|P453930|P454084|P456218|P461936|P468672|P471101|P472468|P474068|P474075|P474839|P476414|P477157|P477492|P481739|P482535|P482676|P483127|P483701|P484067|P500288|P500716|P500993|P501190|P503668|P503690|P503920|P503992|P504309,P386754|P409800|P411365|P440650|P443351|P453930|P454084|P456218|P461936|P468672|P471101|P472468|P474068|P474075|P474839|P476414|P477157|P477492|P481739|P482535|P482676|P483127|P483701|P484067|P500288|P500716|P500993|P501190|P503668|P503690|P503920|P503992|P504309
10233005179,17,5.0,P423688|P443352|P455936|P456218|P458900|P472021|P474329|P483137|P483699|P500744|P500777|P503634|P503936|P504045|P504421|P505023|P505024,P423688|P443352|P455936|P456218|P458900|P472021|P474329|P483137|P483699|P500744|P500777|P503634|P503936|P504045|P504421|P505023|P505024
10233008617,16,4.8125,P423688|P442840|P443352|P469508|P469527|P469538|P476729|P479841|P482325|P482540|P500633|P501190|P503920|P503936|P505158|P505346,P423688|P442840|P443352|P469508|P469527|P469538|P476729|P479841|P482325|P482540|P500633|P501190|P503920|P503936|P505158|P505346
