author_id,product_id,rating
10023504296,P472025,5.0
10023974985,P427421,5.0
10023974985,P442713,5.0
10023974985,P400207,5.0
10023974985,P428416,5.0
10023974985,P472454,4.0
10023974985,P427397,4.0
10023974985,P427420,2.0
10023974985,P431840,5.0
10023974985,P441220,5.0
10023974985,P417238,5.0
10023974985,P427419,5.0
10026585218,P471046,4.0
10026585218,P504637,5.0
10026585218,P400259,4.0
10026585218,P440650,4.0
10026585218,P443352,5.0
10026585218,P411365,4.0
10026585218,P481739,5.0
10026585218,P503726,4.0
10026585218,P423688,5.0
10026585218,P505023,5.0
10026585218,P503936,4.0
10026585218,P500055,5.0
10026585218,P505024,5.0
10026585218,P500633,5.0
10026585218,P453930,4.0
10026585218,P466673,5.0
10026585218,P480447,5.0
10026585218,P500288,4.0
10026585218,P453713,5.0
10029441027,P462699,5.0
10029441027,P385432,5.0
10029441027,P479125,5.0
10029441027,P427413,5.0
10029441027,P427410,2.0
10029441027,P455366,4.0
1002973098,P504044,5.0
1002973098,P503668,5.0
1002973098,P500633,5.0
1002973098,P501157,5.0
1002973098,P450290,5.0
1002973098,P504421,5.0
1002973098,P480447,5.0
1002973098,P500288,5.0
1002973098,P502326,5.0
1002973098,P503936,5.0
1002973098,P462666,5.0
1002973098,P483136,5.0
1002982806,P472025,4.0
1002982806,P448202,3.0
1002982806,P467137,4.0
1002982806,P483699,1.0
1002982806,P467973,4.0
1002982806,P501166,5.0
1002982806,P500633,5.0
1002982806,P12573,5.0
1002982806,P482269,5.0
1002982806,P423148,5.0
1002982806,P454018,2.0
1002982806,P270594,5.0
1002982806,P483127,5.0
1002982806,P480447,5.0
1002982806,P400259,4.0
1002982806,P483643,4.0
1002982806,P504059,4.0
1002982806,P403818,1.0
1002982806,P503936,3.0
1002982806,P481732,5.0
1002982806,P484067,4.0
1002982806,P453225,3.0
1002982806,P480608,2.0
1002982806,P473172,5.0
1002982806,P479841,5.0
1002982806,P442990,2.0
1002982806,P463105,3.0
1002982806,P482540,5.0
1002982806,P504277,3.0
10035198948,P503891,5.0
10035198948,P442858,5.0
10035198948,P411403,5.0
10035198948,P483696,5.0
10035198948,P483699,5.0
10035198948,P433973,5.0
10035198948,P438619,5.0
10035198948,P503936,5.0
10035198948,P483708,5.0
10035198948,P501321,5.0
10035198948,P504056,5.0
10035198948,P475921,5.0
10035198948,P482298,5.0
10035198948,P483698,5.0
10035198948,P500744,5.0
10035198948,P461936,5.0
1003558380,P266126,5.0
1003558380,P217932,5.0
1003558380,P449599,4.0
1003558380,P39274,4.0
1003558380,P439055,3.0
1003558380,P374841,4.0
1003558380,P427393,5.0
10041421187,P501282,5.0
10041421187,P500472,5.0
10041421187,P480447,5.0
10041421187,P483453,4.0
10041421187,P440650,5.0
10041421187,P505024,4.0
10041421187,P476414,5.0
10041421187,P479692,4.0
10041421187,P483455,5.0
10041421187,P500633,5.0
10041421187,P475159,4.0
10041421187,P479327,5.0
1004697789,P504076,5.0
1004697789,P469831,5.0
1004697789,P479645,5.0
1004697789,P503936,5.0
1004697789,P501166,5.0
1004697789,P504309,5.0
1004697789,P467110,4.0
1004697789,P443350,5.0
1004697789,P474838,5.0
1004697789,P474809,5.0
1004697789,P467762,5.0
1004697789,P471237,4.0
1004697789,P481732,5.0
1004697789,P504639,5.0
1004697789,P500757,5.0
1004697789,P446629,5.0
1004697789,P480447,5.0
1004697789,P504026,5.0
1004697789,P500633,5.0
1004697789,P482540,5.0
1004697789,P479348,5.0
1004697789,P500993,5.0
1004697789,P423136,5.0
1004697789,P470529,5.0
1004697789,P423148,5.0
1004697789,P501254,5.0
1004697789,P483457,5.0
1004697789,P482320,4.0
1004697789,P471043,4.0
1004697789,P502046,5.0
1004697789,P443700,5.0
1004697789,P471025,1.0
1004697789,P469519,5.0
1004697789,P505158,5.0
1004697789,P470217,5.0
1004697789,P442839,5.0
1004697789,P500857,5.0
1004697789,P460514,5.0
1004697789,P476414,5.0
1004697789,P503991,5.0
1004697789,P482676,5.0
10048923098,P421275,5.0
10048923098,P415747,5.0
10048923098,P456392,5.0
10048923098,P42205,5.0
10048923098,P453225,5.0
10048923098,P42204,4.0
10048923098,P443563,5.0
10051033332,P479841,4.0
10051033332,P456392,5.0
10051033332,P500472,5.0
10051033332,P474832,5.0
10051033332,P474329,4.0
10051033332,P479327,5.0
10052784676,P479841,5.0
10052784676,P438620,5.0
10052784676,P504849,5.0
10052784676,P500101,5.0
10052784676,P482006,5.0
10052784676,P423688,5.0
10052784676,P473725,5.0
10052784676,P505031,5.0
10052784676,P442838,5.0
10052784676,P481831,5.0
10052784676,P455236,5.0
10052784676,P474329,5.0
10052784676,P482676,5.0
10052784676,P505020,4.0
10052784676,P445832,5.0
10056937665,P426707,5.0
10056937665,P391802,1.0
10056937665,P309308,5.0
10056937665,P476731,5.0
10056937665,P416560,1.0
10056937665,P427421,4.0
10056937665,P393718,5.0
10056937665,P427413,5.0
10057967828,P442837,3.0
10057967828,P432241,2.0
10057967828,P429515,5.0
10057967828,P503692,5.0
10057967828,P440307,5.0
10057967828,P455237,5.0
10057967828,P436094,4.0
10057967828,P442841,2.0
10059345357,P466153,5.0
10059345357,P413326,5.0
10059345357,P3617,1.0
10059345357,P437981,5.0
10059345357,P448530,5.0
10059345357,P403315,5.0
10059345357,P410400,2.0
10059345357,P467615,4.0
10059345357,P453816,5.0
10059345357,P460747,5.0
10059345357,P479125,5.0
10059345357,P416815,5.0
10059345357,P424378,5.0
10059345357,P447603,4.0
10059345357,P454794,5.0
10059345357,P415701,3.0
1006031202,P384537,5.0
1006031202,P306941,5.0
1006031202,P443352,5.0
1006031202,P416552,5.0
1006031202,P439927,5.0
1006031202,P394702,5.0
1006031202,P432045,5.0
10061927643,P429515,5.0
10061927643,P458209,5.0
10061927643,P415771,4.0
10061927643,P411401,1.0
10061927643,P500993,1.0
10061927643,P427421,5.0
10061927643,P454120,2.0
10061927643,P473160,4.0
10061927643,P415777,5.0
10061927643,P439058,5.0
10070174161,P443840,4.0
10070174161,P427405,4.0
10070174161,P424948,5.0
10070174161,P479354,4.0
10070174161,P427419,4.0
10070174161,P443845,5.0
10070174161,P455366,3.0
10070174161,P427415,4.0
10070174161,P443843,5.0
10071170379,P501760,5.0
10071170379,P466153,5.0
10071170379,P400259,5.0
10071170379,P505009,4.0
10071170379,P501254,5.0
10071170379,P503690,5.0
10071170379,P479125,5.0
10071170379,P501781,4.0
1007157531,P374115,2.0
1007157531,P480162,4.0
1007157531,P122900,5.0
1007157531,P196542,5.0
1007157531,P217932,5.0
1007157531,P12336,5.0
1007157531,P392235,5.0
1007157531,P471546,4.0
1007157531,P174502,4.0
1007157531,P481817,4.0
1007157531,P472454,5.0
1007157531,P411540,4.0
1007157531,P94812,5.0
1007157531,P429250,5.0
1007157531,P268700,5.0
1007157531,P309308,5.0
1007157531,P384780,1.0
1007157531,P42204,5.0
1007157531,P248407,4.0
10072835560,P476414,5.0
10072835560,P470529,5.0
10072835560,P501254,5.0
10072835560,P471101,4.0
10072835560,P443700,5.0
10072835560,P474809,5.0
10072835560,P500633,5.0
10072835560,P483643,5.0
10072835560,P481739,4.0
10072835560,P270594,5.0
10072835560,P482676,5.0
10072835560,P482074,5.0
10072835560,P434548,5.0
10072835560,P467762,5.0
10072835560,P484067,5.0
10072835560,P400259,5.0
10072835560,P500993,5.0
10072835560,P479348,4.0
10072835560,P418624,5.0
10072835560,P500288,5.0
10072835560,P479841,5.0
10072835560,P500618,5.0
10072835560,P458219,5.0
10072835560,P479692,5.0
10072835560,P477157,5.0
10072835560,P504076,5.0
10072835560,P479327,5.0
10072835560,P443352,5.0
10072835560,P471046,5.0
10072835560,P481831,5.0
10072835560,P500687,5.0
10086164821,P443563,5.0
10086164821,P503250,5.0
10086164821,P503891,5.0
10086164821,P504277,5.0
10086164821,P418346,5.0
10086164821,P481831,5.0
10086164821,P504639,5.0
10086164821,P446421,4.0
10086164821,P502761,5.0
10086164821,P470529,3.0
10086164821,P482269,4.0
10086164821,P503690,5.0
10086164821,P468409,5.0
10086982136,P408241,5.0
10086982136,P395615,5.0
10086982136,P474938,5.0
10086982136,P447592,5.0
10086982136,P472454,5.0
10086982136,P442741,5.0
10086982136,P472453,4.0
10092030345,P473133,5.0
10092030345,P476414,5.0
10092030345,P479692,5.0
10092030345,P399755,5.0
10092030345,P423688,5.0
10092030345,P440650,5.0
10092030345,P411365,5.0
10092030345,P479841,5.0
10092030345,P483692,5.0
10092030345,P421249,5.0
10092030345,P500857,5.0
10092030345,P483708,5.0
10092030345,P481989,5.0
10092030345,P502046,5.0
10092030345,P482540,5.0
10092030345,P445832,5.0
10092030345,P471101,5.0
10092030345,P479348,5.0
10092030345,P482260,5.0
10092030345,P443352,5.0
10092410929,P477157,5.0
10092410929,P438619,4.0
10092410929,P400259,4.0
10092410929,P503683,4.0
10092410929,P471101,4.0
10092410929,P482061,3.0
10092410929,P501781,3.0
10092410929,P460624,4.0
10092410929,P479327,5.0
1009496289,P203616,3.0
1009496289,P164932,5.0
1009496289,P4039,2.0
1009496289,P248404,4.0
1009496289,P38217,4.0
1009496289,P214002,3.0
1009496289,P270544,4.0
1009618054,P501169,5.0
1009618054,P461949,2.0
1009618054,P442839,5.0
1009618054,P480629,4.0
1009618054,P481830,4.0
1009618054,P454313,4.0
1009618054,P455237,4.0
1009618054,P483643,4.0
1009618054,P482006,2.0
1009618054,P500633,3.0
1009618054,P482061,2.0
1009618054,P505346,4.0
1009618054,P482676,4.0
1009618054,P468684,1.0
1009618054,P476729,4.0
1009618054,P481739,5.0
1009618054,P482540,4.0
1009618054,P463036,5.0
10102016482,P461159,5.0
10102016482,P475921,5.0
10102016482,P415771,5.0
10102016482,P461160,5.0
10102016482,P501282,5.0
10102016482,P440650,5.0
10102016482,P455927,5.0
10102016482,P461933,5.0
10102016482,P473160,5.0
10102016482,P423688,5.0
10102016482,P455926,5.0
10104346288,P481831,5.0
10104346288,P502326,5.0
10104346288,P423688,5.0
10104346288,P483697,5.0
10104346288,P504043,5.0
10104346288,P443352,5.0
10104346288,P479339,4.0
10104346288,P500633,5.0
10104346288,P501760,5.0
10104346288,P440650,5.0
10104346288,P479125,5.0
1011529677,P476459,5.0
1011529677,P466155,5.0
1011529677,P480177,4.0
1011529677,P474330,5.0
1011529677,P473820,5.0
1011529677,P476447,5.0
10123555555,P454102,5.0
10123555555,P466661,5.0
10123555555,P456194,4.0
10123555555,P460514,5.0
10123555555,P470529,5.0
10123555555,P469537,4.0
10123555555,P504045,5.0
10123555555,P469482,4.0
10123555555,P457510,4.0
10123555555,P465741,5.0
10123555555,P474068,4.0
10123555555,P503879,5.0
10123555555,P423136,5.0
10123555555,P503936,5.0
10123555555,P442840,5.0
10123555555,P471033,5.0
10123555555,P482008,5.0
10123555555,P442839,5.0
10123555555,P453928,5.0
10123555555,P309308,5.0
10123555555,P463036,5.0
10123555555,P466123,5.0
10123555555,P483643,5.0
10123555555,P458917,5.0
10123555555,P476679,5.0
10123555555,P460701,4.0
10123555555,P501157,5.0
10123555555,P504433,5.0
10123555555,P469507,5.0
10123555555,P474113,4.0
10123555555,P471025,5.0
10123555555,P504277,5.0
10123555555,P503814,5.0
10123555555,P483696,5.0
10123555555,P448719,5.0
10123555555,P469439,5.0
10123555555,P478021,5.0
10123555555,P443700,5.0
10123555555,P472057,5.0
10123555555,P500716,5.0
10123555555,P477492,4.0
10123555555,P456392,5.0
10123555555,P503726,5.0
10123555555,P479313,5.0
10123555555,P479692,5.0
10123555555,P501321,5.0
10123555555,P462339,4.0
10123555555,P455236,4.5
10123555555,P423150,5.0
10123555555,P474121,4.0
10123555555,P432049,5.0
10123555555,P443351,5.0
10123555555,P442837,5.0
10123555555,P503668,5.0
10123555555,P500472,5.0
10123555555,P424948,5.0
10123555555,P479318,5.0
10123555555,P483699,5.0
10123555555,P500777,5.0
10123555555,P474117,4.0
1012371232,P480613,5.0
1012371232,P442752,5.0
1012371232,P443700,5.0
1012371232,P433521,2.0
1012371232,P447783,3.0
1012371232,P385320,5.0
1012371232,P399755,5.0
1012371232,P402992,5.0
1012371232,P39274,4.0
1012371232,P469196,3.0
1012371232,P394397,5.0
1012371232,P464233,3.0
1012371232,P477961,4.0
1012371232,P449541,4.0
1012371232,P9940,3.0
1012371232,P458755,5.0
1012371232,P417118,5.0
1012371232,P433520,4.0
1012371232,P442867,5.0
1012371232,P449599,4.0
1012371232,P409800,5.0
10127380049,P503936,5.0
10127380049,P443350,5.0
10127380049,P442839,5.0
10127380049,P501157,5.0
10127380049,P474107,5.0
10127380049,P466661,5.0
10127380049,P479841,5.0
10127380049,P449177,5.0
10127380049,P270594,5.0
10127380049,P481086,5.0
10127380049,P447504,5.0
10127380049,P475124,5.0
10127380049,P474838,5.0
10127380049,P432049,5.0
10127380049,P386754,5.0
10127380049,P482741,5.0
10127380049,P423688,5.0
10127380049,P471101,5.0
10127380049,P503814,5.0
10127380049,P423148,5.0
10127380049,P467602,3.0
10127380049,P309308,5.0
10127380049,P454799,5.0
10127380049,P480461,5.0
10127380049,P482535,5.0
10127380049,P474822,5.0
10127380049,P482675,5.0
10127380049,P450290,5.0
10127380049,P500633,5.0
10127380049,P475543,5.0
10127380049,P505346,5.0
10127380049,P474832,5.0
10127380049,P458209,5.0
10127380049,P470529,5.0
10127380049,P479348,5.0
10127380049,P467137,5.0
10127380049,P479632,5.0
10127380049,P478020,5.0
10127380049,P504044,5.0
10127380049,P482551,5.0
10127380049,P456194,5.0
10127380049,P476414,5.0
10127380049,P469537,5.0
10127380049,P500472,4.0
10127380049,P475932,4.0
10127380049,P443370,5.0
10127380049,P504073,5.0
10127380049,P476679,5.0
10127380049,P479318,5.0
10127380049,P501282,5.0
10127380049,P453930,5.0
10127380049,P442840,5.0
10127380049,P434336,5.0
10127380049,P471046,5.0
10127380049,P417241,5.0
10127380049,P466123,5.0
10127380049,P423136,5.0
10127380049,P500993,5.0
10127380049,P501169,5.0
10127380049,P481739,5.0
10127380049,P500705,5.0
10127380049,P483679,5.0
10127380049,P400259,5.0
10127380049,P476729,5.0
10127380049,P480630,5.0
10127380049,P504045,4.0
10127380049,P502326,5.0
10127380049,P471043,5.0
10128126819,P482551,4.0
10128126819,P443352,5.0
10128126819,P442836,5.0
10128126819,P471101,4.0
10128126819,P479327,4.0
10128126819,P442838,5.0
10128126819,P442840,5.0
10128126819,P481732,5.0
10128126819,P479841,5.0
10128126819,P481831,5.0
10128126819,P479860,5.0
10128126819,P500472,4.0
10128126819,P461949,4.0
10128126819,P471033,5.0
10128126819,P477157,5.0
10128126819,P481366,5.0
10128126819,P455236,5.0
10131134696,P460624,5.0
10131134696,P476876,5.0
10131134696,P423148,5.0
10131134696,P411365,5.0
10131134696,P501254,5.0
10131134696,P443350,5.0
10131134696,P476414,5.0
10131134696,P480613,5.0
10131134696,P440650,5.0
10131134696,P461935,5.0
10136247242,P472454,4.0
10136247242,P462347,4.0
10136247242,P443846,5.0
10136247242,P394639,4.0
10136247242,P440307,5.0
10136247242,P503052,4.0
10136247242,P403817,3.0
10136247242,P450917,5.0
10136247242,P432045,5.0
10136247242,P442744,5.0
10136247242,P461555,5.0
10136247242,P431847,5.0
10145525429,P422510,5.0
10145525429,P421996,5.0
10145525429,P500109,5.0
10145525429,P474843,5.0
10145525429,P500098,4.0
10145525429,P467945,4.0
10145525429,P500094,5.0
1014628233,P454387,3.0
1014628233,P418218,2.0
1014628233,P414737,3.0
1014628233,P482320,3.0
1014628233,P453224,3.0
1014628233,P454794,2.0
1014628233,P431848,3.0
1014628233,P454388,3.0
1014919782,P474832,5.0
1014919782,P455926,5.0
1014919782,P477157,5.0
1014919782,P460779,4.0
1014919782,P455927,5.0
1014919782,P471043,5.0
10153605116,P503936,5.0
10153605116,P500633,5.0
10153605116,P480628,5.0
10153605116,P481348,5.0
10153605116,P443700,5.0
10153605116,P505346,5.0
10153605116,P458209,5.0
10153605116,P476729,5.0
10153605116,P482540,5.0
10153605116,P501169,5.0
10153605116,P446930,5.0
10153605116,P472472,5.0
1015458860,P460516,4.0
1015458860,P454313,5.0
1015458860,P440305,3.0
1015458860,P446938,5.0
1015458860,P393718,4.0
1015458860,P471788,5.0
1015458860,P409800,4.0
1015458860,P427420,5.0
1015458860,P453818,5.0
1015458860,P456412,5.0
1015458860,P4010,5.0
1015458860,P420158,3.0
1015822857,P375534,5.0
1015822857,P232906,2.0
1015822857,P9940,5.0
1015822857,P278317,1.0
1015822857,P248404,5.0
1015822857,P297531,5.0
1015982291,P393718,5.0
1015982291,P416563,3.0
1015982291,P378219,5.0
1015982291,P278317,5.0
1015982291,P481732,4.0
1015982291,P384539,4.0
1015982291,P399932,4.0
1015982291,P454378,3.0
1015982291,P460515,5.0
1015982291,P379510,2.0
1015982291,P397890,2.0
10160321583,P448185,5.0
10160321583,P464239,5.0
10160321583,P411540,5.0
10160321583,P411539,5.0
10160321583,P504986,5.0
10160321583,P448184,5.0
10160321583,P460779,5.0
10160321583,P464243,5.0
10160321583,P423259,5.0
10160321583,P455366,5.0
10164839180,P448185,4.0
10164839180,P411540,5.0
10164839180,P411539,5.0
10164839180,P503191,5.0
10164839180,P448184,4.0
10164839180,P453224,5.0
10164839180,P474377,5.0
10164839180,P423259,5.0
10164839180,P448202,5.0
1016774052,P466673,5.0
1016774052,P415619,4.0
1016774052,P503726,5.0
1016774052,P482540,5.0
1016774052,P474371,5.0
1016774052,P411403,5.0
1016774052,P453823,5.0
1016774052,P505158,5.0
1016774052,P417241,4.0
1016774052,P471046,5.0
1016774052,P424948,4.0
1016774052,P453824,5.0
1016774052,P479860,5.0
1016774052,P418624,5.0
10169938714,P439055,1.0
10169938714,P403818,1.0
10169938714,P377533,4.0
10169938714,P470255,4.0
10169938714,P429515,4.0
10169938714,P454380,4.0
10169938714,P416564,1.0
10169938714,P442990,1.0
10171064794,P415777,5.0
10171064794,P427412,4.0
10171064794,P379510,5.0
10171064794,P232903,2.0
10171064794,P474938,1.0
10171064794,P411388,5.0
10171064794,P421432,5.0
10171064794,P427420,4.0
10171064794,P450271,5.0
10171064794,P395615,4.0
10171064794,P417238,5.0
10171111219,P483696,5.0
10171111219,P429954,1.0
10171111219,P483699,3.0
10171111219,P462747,1.0
10171111219,P462666,5.0
10171111219,P481340,5.0
1017212483,P379711,5.0
1017212483,P378219,5.0
1017212483,P297516,5.0
1017212483,P462748,5.0
1017212483,P379710,5.0
1017212483,P387261,5.0
1017212483,P392608,5.0
1017212483,P379510,5.0
1017212483,P384537,5.0
10172681917,P462339,5.0
10172681917,P457517,5.0
10172681917,P457005,5.0
10172681917,P505346,5.0
10172681917,P459141,5.0
10172681917,P471043,5.0
10172681917,P458209,5.0
10172681917,P469538,5.0
10178128327,P454384,5.0
10178128327,P439672,3.0
10178128327,P470255,4.0
10178128327,P453226,1.0
10178128327,P443563,5.0
10178128327,P454383,5.0
10178779535,P428250,5.0
10178779535,P423148,5.0
10178779535,P501157,5.0
10178779535,P476729,5.0
10178779535,P503991,5.0
10178779535,P503936,5.0
10178779535,P505031,5.0
10178779535,P471101,5.0
10178779535,P442840,5.0
10178779535,P471237,5.0
10178779535,P475543,5.0
10178779535,P479327,5.0
10178779535,P505049,5.0
10178779535,P503992,5.0
10178779535,P475932,5.0
10178779535,P461949,5.0
10178779535,P479860,5.0
10178779535,P504026,5.0
10178779535,P483679,5.0
10178779535,P477157,5.0
10178779535,P500696,5.0
10178779535,P408230,5.0
10178779535,P474809,5.0
10178779535,P416341,5.0
10178779535,P501421,5.0
10178779535,P500633,5.0
10178779535,P482551,5.0
10178779535,P475172,5.0
10178779535,P503879,5.0
10178779535,P443350,5.0
10178779535,P475086,5.0
10178779535,P474113,5.0
10178779535,P505346,5.0
10178779535,P474121,5.0
10178779535,P429952,5.0
10178779535,P501321,5.0
10178779535,P471097,5.0
10178779535,P476876,5.0
10178779535,P504637,5.0
10178779535,P500472,5.0
10179423292,P471237,5.0
10179423292,P470529,5.0
10179423292,P461933,5.0
10179423292,P466134,5.0
10179423292,P379707,5.0
10179423292,P476876,5.0
10179423292,P421996,5.0
10179423292,P461160,5.0
10179423292,P466673,5.0
10179423292,P470536,5.0
10179423292,P400259,5.0
10179423292,P461159,5.0
1017972334,P480162,3.0
1017972334,P403818,5.0
1017972334,P503052,5.0
1017972334,P432668,1.0
1017972334,P429515,5.0
1017972334,P458724,5.0
1017984594,P429242,5.0
1017984594,P458209,5.0
1017984594,P429952,5.0
1017984594,P454313,5.0
1017984594,P442743,5.0
1017984594,P479841,5.0
1017984594,P411365,4.0
1017984594,P421996,5.0
1017984594,P483708,5.0
1017984594,P422510,5.0
1017984594,P474839,5.0
1017984594,P500101,5.0
1017984594,P461949,5.0
1017984594,P504429,5.0
1017984594,P471033,5.0
1017984594,P433444,5.0
1017984594,P442742,4.0
1017984594,P454799,5.0
1017984594,P501190,3.0
1017984594,P468684,5.0
1017984594,P432049,5.0
1018221431,P475543,5.0
1018221431,P472455,5.0
1018221431,P471045,5.0
1018221431,P423688,5.0
1018221431,P470535,5.0
1018221431,P480630,5.0
1018221431,P442867,5.0
1018221431,P471237,5.0
1018221431,P443370,5.0
1018221431,P470536,5.0
1018221431,P472451,5.0
1018221431,P443352,5.0
1018251431,P413613,5.0
1018251431,P467038,5.0
1018251431,P377368,4.0
1018251431,P421276,3.0
1018251431,P481817,4.0
1018251431,P392945,5.0
1018251431,P411540,5.0
1018251431,P429952,3.0
1018251431,P453816,3.0
1018251431,P385320,2.0
1018251431,P403748,5.0
10183395233,P472451,5.0
10183395233,P474937,4.0
10183395233,P456582,5.0
10183395233,P472455,5.0
10183395233,P480284,4.0
10183395233,P468396,5.0
10183395233,P471541,5.0
10183395233,P473322,5.0
10183395233,P474936,4.0
10183395233,P463353,5.0
10183395233,P471237,5.0
10183487671,P438617,5.0
10183487671,P428819,5.0
10183487671,P483664,5.0
10183487671,P473126,5.0
10183487671,P501190,5.0
10183487671,P501017,5.0
10183487671,P504309,4.0
10183487671,P443352,5.0
10183487671,P440650,5.0
10183487671,P443370,5.0
10183487671,P469538,5.0
10183487671,P476729,5.0
10183487671,P504506,5.0
10183487671,P503668,5.0
10183487671,P471025,5.0
10183487671,P442838,5.0
10183487671,P479645,5.0
10183487671,P503690,5.0
10183487671,P483076,5.0
10183487671,P474809,5.0
10183487671,P483643,5.0
10183487671,P411365,5.0
10183487671,P468850,5.0
10183487671,P423148,5.0
10183487671,P500039,5.0
10183487671,P483455,5.0
10183487671,P482005,5.0
10183487671,P469537,5.0
10183487671,P500687,5.0
10183487671,P442761,5.0
10183487671,P469506,5.0
10183487671,P457510,5.0
10183487671,P505346,5.0
10183487671,P467038,5.0
10183487671,P438618,5.0
10183487671,P483679,5.0
10183487671,P443350,5.0
10183487671,P474068,5.0
10183487671,P504044,4.0
10183487671,P483136,5.0
10184214361,P439643,2.0
10184214361,P427421,5.0
10184214361,P427413,5.0
10184214361,P12336,5.0
10184214361,P426080,5.0
10184214361,P440312,5.0
10184214361,P377577,5.0
10184214361,P427417,3.0
10184214361,P420158,5.0
10184214361,P426501,1.0
10184214361,P427419,5.0
10184214361,P416341,1.0
10185426235,P448530,5.0
10185426235,P460516,5.0
10185426235,P428819,5.0
10185426235,P427415,4.0
10185426235,P472057,4.0
10185426235,P445827,5.0
10185426235,P458219,5.0
10185426235,P460701,4.0
10185426235,P443563,5.0
10185426235,P454018,5.0
1019312430,P481817,5.0
1019312430,P443352,5.0
1019312430,P433520,5.0
1019312430,P505139,5.0
1019312430,P480284,5.0
1019312430,P502997,5.0
1019312430,P467038,5.0
1019312430,P482061,5.0
10198780017,P427536,4.0
10198780017,P470255,5.0
10198780017,P479860,4.0
10198780017,P503191,4.0
10198780017,P427419,3.0
10198780017,P453224,5.0
10198780017,P504615,4.0
10198780017,P442563,5.0
